Date,Time,    Street_Address ,    City_State ,,
9/16/2014,    06:30     ,    1479 212TH ST               ,     QU                      ,,
9/16/2014,    08:27     ,    1026 41ST AV                ,     QU                      ,,
9/16/2014,    09:53     ,    9805 67TH AV                ,     QU                      ,,
9/16/2014,    12:40     ,    950 THIRD AV                ,     M                       ,,
9/16/2014,    06:15     ,    215 E 68TH ST               ,     M                       ,,
9/16/2014,    10:25     ,    641 LEXINGTON ON 54TH  S    ,     M                       ,,
9/16/2014,    11:30     ,    130 E 59TH ST               ,     M                       ,,
9/16/2014,    14:40     ,    150 CENTRAL PARK S          ,     M                       ,,
9/16/2014,    06:00     ,    1921 AVENUE K               ,     BK                      ,,
9/16/2014,    06:10     ,    915 WASHINGTON AV           ,     BK                      ,,
9/16/2014,    07:45     ,    968 PARK PL                 ,     BK                      ,,
9/16/2014,    09:15     ,    920 E 17TH ST               ,     BK                      ,,
9/16/2014,    12:01     ,    25 W 53RD ST                ,     M                       ,,
9/16/2014,    14:10     ,    451 ELEVENTH AV             ,     M                       ,,
9/16/2014,    14:55     ,    12 W 56TH ST                ,     M                       ,,
9/16/2014,    18:10     ,    452 FIFTH AV                ,     M                       ,,
9/16/2014,    07:10     ,    226 WEST END AV             ,     BK                      ,,
9/16/2014,    17:15     ,    21 E 52ND ST                ,     M                       ,,
9/16/2014,    20:10     ,    13 W 54TH ST                ,     M                       ,,
9/16/2014,    21:35     ,    451 ELEVENTH AV             ,     M                       ,,
9/16/2014,    04:45     ,                                ,     JFK                     ,,
9/16/2014,    07:40     ,    280 PARK AV                 ,     M                       ,,
9/16/2014,    21:10     ,    375 PARK AV                 ,     M                       ,,
9/16/2014,    14:45     ,    624 W 55TH ST               ,     M                       ,,
9/16/2014,    20:28     ,    75 VARICK ST                ,     M                       ,,
9/16/2014,    21:46     ,    1345 SIXTH AV               ,     M                       ,,
9/16/2014,    22:55     ,    45 RIVINGTON ST             ,     M                       ,,
9/16/2014,    05:55     ,    3428 111TH ST               ,     QU                      ,,
9/16/2014,    07:15     ,    5439 100TH ST               ,     QU                      ,,
9/16/2014,    10:25     ,    3239 92ND ST                ,     QU                      ,,
9/16/2014,    10:40     ,    13639 37TH AV               ,     QU                      ,,
9/16/2014,    11:25     ,    263 7TH AV                  ,     BK                      ,,
9/16/2014,    12:55     ,    338 E 49TH ST               ,     M                       ,,
9/16/2014,    14:40     ,    630 FIFTH ON 50TH ST        ,     M                       ,,
9/16/2014,    06:25     ,    334 W 86TH ST               ,     M                       ,,
9/16/2014,    11:57     ,    550 SEVENTH AV              ,     M                       ,,
9/16/2014,    13:10     ,    451 ELEVENTH AV             ,     M                       ,,
9/16/2014,    16:55     ,    451 ELEVENTH AV             ,     M                       ,,
9/16/2014,    06:25     ,    1338 FRANKLIN AV            ,     BX                      ,,
9/16/2014,    07:40     ,    885 THIRD AV                ,     M                       ,,
9/16/2014,    08:10     ,    591 E 165TH ST              ,     BX                      ,,
9/16/2014,    08:40     ,    1664 POPHAM AV              ,     BX                      ,,
9/16/2014,    14:09     ,    3468 PARK AV                ,     BX                      ,,
9/16/2014,    14:37     ,    367 E 154TH ST              ,     BX                      ,,
9/16/2014,    15:40     ,    451 ELEVENTH AV             ,     M                       ,,
9/16/2014,    17:00     ,    1440 BROADWAY               ,     M                       ,,
9/16/2014,    19:58     ,    767 5TH AV                  ,    New York M               ,,
9/16/2014,    20:57     ,    66 E 34TH ST                ,     M                       ,,
9/16/2014,    09:10     ,    266 E 169TH ST              ,     BX                      ,,
9/16/2014,    09:40     ,    1760 STORY AV               ,     BX                      ,,
9/16/2014,    11:10     ,    346 E 156TH ST              ,     BX                      ,,
9/16/2014,    12:40     ,    1140 CLAY AV                ,     BX                      ,,
9/16/2014,    15:20     ,    2590 FRISBY AV              ,     BX                      ,,
9/16/2014,    14:40     ,    4112 VERNON BL              ,     QU                      ,,
9/16/2014,    16:37     ,    312 W 36TH ST               ,     M                       ,,
9/16/2014,    18:30     ,    1000 TENTH AV               ,     M                       ,,
9/16/2014,    19:41     ,    28 W 44TH ST                ,     M                       ,,
9/16/2014,    22:50     ,    222 W 77TH ST               ,     M                       ,,
9/16/2014,    14:55     ,    142 E 38TH ST               ,     M                       ,,
9/16/2014,    17:40     ,    2810 OLINVILLE AV           ,     BX                      ,,
9/16/2014,    20:10     ,    140 E 45TH ST               ,     M                       ,,
9/16/2014,    22:16     ,    485 LEXINGTON AV            ,     M                       ,,
9/16/2014,    05:55     ,    17042 130TH AV              ,     QU                      ,,
9/16/2014,    06:50     ,    13918 86TH AV               ,     QU                      ,,
9/16/2014,    07:55     ,    38 E 37TH ST                ,     M                       ,,
9/16/2014,    08:10     ,    130 W 46TH ST               ,     M                       ,,
9/16/2014,    09:40     ,    415 E 37TH ST               ,     M                       ,,
9/16/2014,    12:15     ,    3304 91ST ST                ,     QU                      ,,
9/16/2014,    13:40     ,    8268 164TH ST               ,     QU                      ,,
9/16/2014,    15:37     ,    240 E 39TH ST               ,     M                       ,,
9/16/2014,    20:04     ,    800 3RD AVE                 ,     M                       ,,
9/16/2014,    19:50     ,                                ,     NWK                     ,,
9/16/2014,    21:05     ,                                ,     NWK                     ,,
9/16/2014,    23:32     ,    325 HUDSON ST               ,     M                       ,,
9/16/2014,    03:20     ,    9 W 57TH ST                 ,     M                       ,,
9/16/2014,    04:30     ,    330 EIGHTH AV               ,     M                       ,,
9/16/2014,    06:00     ,    565 WEST END AV             ,     M                       ,,
9/16/2014,    07:00     ,    89 WYCKOFF ST               ,     BK                      ,,
9/16/2014,    08:25     ,    50 MURRAY ST                ,     M                       ,,
9/16/2014,    10:25     ,    230 MERCER ST               ,     M                       ,,
9/16/2014,    22:08     ,    9 W 57TH ST                 ,     M                       ,,
9/16/2014,    22:55     ,    1345 SIXTH AV               ,     M                       ,,
9/16/2014,    15:46     ,     LYONS AVENUE               ,    NEWARK NJ                ,,
9/16/2014,    19:40     ,    19 W 50TH ST                ,     M                       ,,
9/16/2014,    09:29     ,                                ,     NWK                     ,,
9/16/2014,    13:55     ,    452 FIFTH AV                ,     M                       ,,
9/16/2014,    14:30     ,    386 PARK AV S               ,     M                       ,,
9/16/2014,    15:34     ,    875 5th AV                  ,     M                       ,,
9/16/2014,    10:57     ,    3444 KOSSUTH AV             ,     BX                      ,,
9/16/2014,    12:10     ,    725 SOUTHERN BL             ,     BX                      ,,
9/16/2014,    13:04     ,    657 AMSTERDAM AV            ,     M                       ,,
9/16/2014,    21:02     ,    225 PARK AV S               ,     M                       ,,
9/16/2014,    06:45     ,    351 E 84TH ST               ,     M                       ,,
9/16/2014,    11:20     ,    1301 SIXTH AV               ,     M                       ,,
9/16/2014,    15:50     ,    100 DELAWANA AVE            ,    CLIFTON NJ               ,,
9/16/2014,    16:12     ,    451 ELEVENTH AV             ,     M                       ,,
9/16/2014,    17:22     ,    17 BATTERY PL               ,     M                       ,,
9/16/2014,    19:30     ,    515 WEST END AV             ,     M                       ,,
9/16/2014,    20:46     ,    1345 SIXTH AV               ,     M                       ,,
9/16/2014,    06:10     ,    1420 E 59TH ST              ,     BK                      ,,
9/16/2014,    06:10     ,    1050 FORBELL ST             ,     BK                      ,,
9/16/2014,    06:35     ,    1172 E 57TH ST              ,     BK                      ,,
9/16/2014,    08:40     ,    61 W 23RD ST                ,     M                       ,,
9/16/2014,    15:20     ,    319 BEACH 098TH ST          ,     QU                      ,,
9/16/2014,    22:01     ,    220 E 42ND ST               ,     M                       ,,
9/16/2014,    16:05     ,                                ,     LAG                     ,,
9/16/2014,    20:15     ,                                ,     LAG                     ,,
9/16/2014,    21:50     ,    730 5th AV                  ,     M                       ,,
9/16/2014,    07:44     ,    13915 83RD AV               ,     QU                      ,,
9/16/2014,    12:23     ,    535 E 70TH ST               ,     M                       ,,
9/16/2014,    14:15     ,    205 E 85TH ST               ,     M                       ,,
9/16/2014,    15:15     ,    904 LEXINGTON AV            ,     M                       ,,
